"V1","V2","V3","V4","V5"
0.922199353575706,0.218607600749237,0.802167231187521,0.706470300240799,0.387916183652123
0.250776319531724,0.760042633599369,0.0125050362041658,0.0288000994204083,0.00542377008241601
0.993939492851496,0.302210628957255,0.973574529045326,0.687035294673385,0.00125636442680843
0.709500825265422,0.559383363433881,0.542792004425015,0.940325451276668,0.47074175850139
0.804586420767009,0.70413096921402,0.776771557090924,0.787795702571722,0.630495944729773
0.734250666107982,0.4020614499168,0.710435965425154,0.747377608422134,0.0979288768430706
0.599773592781276,0.861940843082266,0.538540988774288,0.181822312378509,0.346159335837001
0.0264150241855532,0.356151425425196,0.568186680645043,0.0449344774583845,0.81393587376806
0.439719271380454,0.719635742338141,0.33425254213142,0.415519931122983,0.279684262321098
0.28715882403776,0.530534425313817,0.292750688121743,0.600458775739622,0.389824301091721
0.27025403175503,0.48001214695978,0.326328344853653,0.252679255880841,0.988347904785769
0.317992294440046,0.117812620970653,0.0107362282354038,0.335352174604064,0.982244650047505
0.943275874247774,0.908831714972621,0.883889997576494,0.956579916770758,0.806601872871397
0.819975066464394,0.730820614466211,0.782633679185247,0.784195647727833,0.665081759245368
0.567227878374979,0.380826077511301,0.432147977130681,0.667256881901123,0.391441021027276
0.380065331002697,0.734840661898488,0.215254078561118,0.277700146275372,0.4315121298132
0.0534245921298862,0.65739974801545,0.00382008855986593,0.0100373763758345,0.223842055624118
0.748834688216448,0.111480474966811,0.876434619646856,0.395078720278446,0.229885057749925
0.15711960545741,0.103674680838594,0.532336508216309,0.454740319121585,0.748073428258067
0.997181189013645,0.546906950854464,0.990880431898081,0.889700862180976,0.995909784076503
0.455227362224832,0.213959803193575,0.262077898826638,0.873523278029296,0.670017548691249
0.565543740289286,0.341280368593289,0.30245578043844,0.768982790783679,0.577268596302019
0.79433743073605,0.628848050284432,0.862381331325257,0.683729548612595,0.452108210854931
0.359430426266044,0.218040021165507,0.69805690556711,0.728525955309946,0.550640319852391
0.527145121712238,0.272795408294769,0.491798599754393,0.518791138926821,0.708725972246611
0.10017349338159,0.774678392655915,0.0226598231610406,0.034960275574324,0.0372536862560082
0.57457118597813,0.800921204354381,0.492115180998592,0.573705379308849,0.357040305709234
0.629624817986041,0.335659772477811,0.445372739069319,0.635121222559273,0.591797046567081
0.385073080891743,0.508947708905907,0.54670485410656,0.363165130965613,0.29588629087084
0.729914190247655,0.378966754506109,0.639575740280303,0.554162015583899,0.365966247714823
0.70927519374527,0.738326233084081,0.669614970061206,0.578651700040637,0.446087011165218
0.39986028522253,0.764073290367378,0.215109317529142,0.342822415258683,0.144122205412714
0.236580172553658,0.755811249109684,0.107984968074905,0.135947729413118,0.288933589501539
0.927287051687017,0.672275040909881,0.910029369051224,0.837431591129303,0.765074763068696
0.319262905977666,0.388262708060211,0.227550468029669,0.549250148295543,0.806060439237626
0.0914449470583349,0.150741045392351,0.702790223792196,0.132133637730971,0.615204359259224
0.360660845646635,0.584177264507161,0.469286189491303,0.183120659457339,0.889009585109306
0.011211936827749,0.971532980533084,0.100927211343033,0.00991094514216289,0.0625091094698291
0.711720923427492,0.176066238695057,0.435703662739718,0.854038093074309,0.615876520430902
0.547150606755167,0.421707390254596,0.482252932225665,0.819186164310503,0.882877301570261
0.517141038319096,0.87798313391977,0.241333604728276,0.377869878800072,0.305222915747436
0.254684279672801,0.451730551169021,0.539213124539087,0.0616170340962442,0.847343898640247
0.522299197502434,0.666592326335376,0.504797899317172,0.739503363928439,0.819856845220784
0.951477065915242,0.298616006708471,0.986064320738417,0.637522401113453,0.441415406501619
0.293324931291863,0.03125430145883,0.865568020322536,0.127899089447145,0.423332125908928
0.910318987211213,0.603266054560663,0.872310143410781,0.842859508015075,0.896963622333715
0.868576981360093,0.531322656286648,0.741392448840945,0.901497795934904,0.705783744720975
0.172085363185033,0.557372198236408,0.308475938397681,0.313081248025447,0.538271138473647
0.642268399475142,0.268706071976339,0.258372496498051,0.916915442591739,0.70095637490158
0.0283502195961773,0.112743831326952,0.264161741953924,0.818644012098792,0.937618019728689
0.986609853571281,0.106613578129327,0.96607897207575,0.441692487585939,0.0040114437288139
0.34770870115608,0.185485586320283,0.607128439262481,0.456512135087421,0.525731531757629
0.393189179478213,0.974442455946701,0.119917859565295,0.0513810419817632,0.133970653143479
0.87456466211006,0.188010916725034,0.811748989199479,0.532749019242301,0.288540597102838
0.358173273969442,0.178828358330065,0.422622399419039,0.554929702982592,0.789280665718252
0.143324476433918,0.26798603250063,0.387272667146861,0.462649069160115,0.833318171178689
0.662056259578094,0.853294603148242,0.527483999600093,0.593365768392884,0.427248572203098
0.978875539265573,0.262025050673401,0.957477023330898,0.647532380417311,0.0716959669080097
0.523035957710817,0.989113188086776,0.297198479176347,0.0401036057242499,0.235442955425242
0.793210528092459,0.975239550432889,0.604181386613581,0.898176085374473,0.528421232564142
0.115630076033995,0.539712038036669,0.229556419321254,0.20290830490957,0.898705317784334
0.723209552001208,0.3038705822255,0.476061170009332,0.817846205485501,0.182450588356005
0.920509130926803,0.799736622750061,0.86934802113748,0.907162647610772,0.796193544665584
0.418240835191682,0.070427058119094,0.124730108666782,0.910806730345639,0.945305597066181
0.311724618310109,0.40275306624244,0.0352235810367243,0.196786269620822,0.695918358367635
0.449023196240887,0.851694922457682,0.348558573802714,0.102620842845091,0.248982482677093
0.436159891542047,0.768720975873293,0.382967357730089,0.0459005432552725,0.235273821657756
0.7910596805159,0.320419627794763,0.226337279612217,0.476760989814489,0.579248810972786
0.788139751413837,0.157679525582353,0.144449019653859,0.839458791417077,0.824824900453677
0.20402250229381,0.702029428299284,0.0307453656852616,0.0611326286278393,0.225106441561366
0.0442545711994171,0.101787799998419,0.354925472991176,0.917999053317939,0.863367515761638
0.0970594377722591,0.165442722121952,0.0643782396302266,0.606554371986432,0.98023955753888
0.383668987313285,0.321269299689448,0.345193684604319,0.488631828480017,0.801999684976181
0.511207081610337,0.420621188677615,0.464342134347535,0.814279586459992,0.524663781077834
0.210031422553584,0.141933635546593,0.57639969062062,0.305619776306559,0.662447161361342
0.363142475718632,0.237550002144417,0.313326755809938,0.852513053484984,0.753325133671751
0.649988507386297,0.633684504340636,0.705363600642309,0.613477791565386,0.375161791715072
0.877137157367542,0.946231945621548,0.758831909387545,0.965238223600589,0.70522670642822
0.648717387812212,0.455759370088344,0.741228604860668,0.564615204744856,0.572238454042235
0.992251527728513,0.331837905367138,0.992956375432038,0.685185183596261,0.140799821558176
0.27226531598717,0.998674241971457,0.0912023506053138,0.00332465028219268,0.115679139067652
0.922500181943178,0.874243586120429,0.830070538650326,0.978292464984242,0.941628247179324
0.329656616318971,0.850692744337721,0.260555433651673,0.127835382650581,0.23972288906225
0.345819173380733,0.120392793352949,0.951808065379758,0.400111926092681,0.206554240867263
0.122366382973269,0.365378853661241,0.165057610558629,0.256371746892095,0.989336566970451
0.135115899145603,0.174909684836166,0.186640273051406,0.736712527728392,0.927158487349516
0.428136134287342,0.786948548135115,0.225981997389835,0.339123231138144,0.121852163079893
0.145829264540225,0.271453047374962,0.166764984016448,0.486234096056951,0.925680639484199
0.715053671272472,0.45499366466538,0.850494189158711,0.570388961777733,0.270107693708269
0.907571486895904,0.661497236549621,0.863742746217059,0.863308348855229,0.839382640464464
0.580067162169144,0.0718023034569342,0.588515637568736,0.561094166312875,0.666356071451446
0.445848984410986,0.635068569594296,0.34048859123533,0.708193484759616,0.0624943811853882
0.455440087942407,0.0517583053733688,0.635364523543927,0.259717419734309,0.617118771275273
0.942266152938828,0.475326731306268,0.931427241788699,0.761791872283502,0.599805767269572
0.585875301156193,0.510497138515348,0.473752783232946,0.746393104786892,0.0021149133972358
0.00370770040899515,0.138104758370901,0.816904199094328,0.194304907250636,0.684405490959762
0.194315486820415,0.948690302990144,0.0553533225507276,0.0231240140606614,0.0759105157630984
0.548493255162612,0.219914150453405,0.482593705468906,0.567587720051024,0.699554735823767
0.499871988780797,0.416672204766655,0.640708770882752,0.302822886828594,0.431962717411807
0.260793874273077,0.471757386898389,0.200952041199923,0.394125562475957,0.546193918824429
0.941142763476819,0.737443059071666,0.904709989505533,0.90814756998607,0.957120826496975
0.562104696407914,0.742507451417623,0.416028577293139,0.549083999302127,0.445362705766456
0.855436341837049,0.163041326886741,0.944702955810806,0.455612235726116,0.130821917467983
0.457866987911984,0.434441732155392,0.468110434696543,0.508585610421302,0.822516230779001
0.540869736811146,0.923988960887073,0.345630028864361,0.289127676100088,0.269493388506817
0.000875112134963274,0.72019351090421,0.0415989427368708,0.0418524150827503,0.180632260191487
0.247016832232475,0.353684839239577,0.275431451334692,0.706897568891331,0.69958789125667
0.275967897614464,0.718431890272768,0.209008514728043,0.0974880096020079,0.402578177599935
0.629747834987938,0.672908456559526,0.56141161534236,0.562969980346945,0.604576523444848
0.423586467280984,0.850426958961179,0.22719518184677,0.251045737871179,0.202964950440219
0.96206951001659,0.755590439395746,0.950147590383599,0.866062276065925,0.682700621633558
0.811942885629833,0.237870313547319,0.799869357227148,0.671738071342716,0.680579480045708
0.851244218880311,0.863245874439599,0.750190778248984,0.921693746781938,0.709213862399338
0.862737174611539,0.850046484003542,0.760523143359188,0.933030910677354,0.73677495951415
0.53209584299475,0.472037714353064,0.609161875470363,0.29934789149897,0.253534735384164
0.796158012235537,0.968480009090854,0.651902042623214,0.730039672976233,0.492894337425241
0.227095933863893,0.910426004760666,0.128809562555939,0.0548249402771446,0.131771519285394
0.241596412146464,0.0364665484812576,0.635689933483397,0.229164956943499,0.697997057897737
0.159696228336543,0.699043489614269,0.00396069686592054,0.0134414386269945,0.000685431325109676
0.403102220501751,0.909159414673923,0.283157011810396,0.102941986944435,0.211991597054293
0.194225155282766,0.358830574346939,0.3821357374884,0.458443437084316,0.744588918663794
0.954180072527379,0.593630085844779,0.934925222151491,0.834696494583732,0.781583106989274
0.0793588482774794,0.139244003832573,0.101702440261301,0.569126892245433,0.988029162253952
0.147044889628887,0.374642619659426,0.315854037364168,0.467964841516124,0.729580031213118
0.624043163843453,0.662194636155618,0.486528509946305,0.88423098035101,0.806376361375442
0.416149763856083,0.196508112392621,0.724695127384546,0.368118639305484,0.47392322451924
0.673690056195483,0.500990439410089,0.543031470840125,0.877808284169016,0.371954473055666
0.321468254784122,0.726820818468696,0.254622222133536,0.222028992447809,0.73484118268243
0.985703780315816,0.947261470922967,0.963620456565588,0.976864096104247,0.83527709954069
0.685933887725696,0.933877264818875,0.468485397833169,0.801062237045555,0.414383169641951
0.469246856169775,0.557075502030784,0.306651269544614,0.412574259180349,0.581035877316026
0.19881165958941,0.193356428149855,0.770827579786647,0.347685084149907,0.546291636797832
0.305391608737409,0.7095869743207,0.206299623621388,0.257320922127156,0.490052168112015
0.702450179029256,0.492634991271188,0.642681388991744,0.879831412400743,0.906372454570374
0.575131577439606,0.133471845969325,0.653110771840927,0.429097774323766,0.52844975978951
0.411018919665366,0.499869894381845,0.198723162777253,0.532975721078888,0.214388608786976
0.394626665394753,0.266197380115045,0.587734688278308,0.358823123436057,0.693083362973994
0.822114092065021,0.955295091640437,0.68868840712219,0.763533375340163,0.524322566838237
0.577235775068402,0.298095898207976,0.809868118164585,0.417634703951666,0.27299038079218
0.502846008632332,0.0682478483358864,0.234924142142948,0.879980578039509,0.899351084284717
0.61728503764607,0.511777259031078,0.364541844378777,0.84449181318259,0.910077522712527
0.0277413493022323,0.376715364196571,0.0092597593540672,0.0822523909773521,0.909638730197912
0.270241174846888,0.375261522625806,0.316675006457512,0.434777880838228,0.707054087513825
0.222795436857268,0.799077962787123,0.129930590852552,0.114734988154714,0.222392734169262
0.410803233040497,0.358971555280732,0.640573886643164,0.323201360156511,0.408101500739576
0.00809285440482199,0.371014001691947,0.23211492054314,0.370742487226196,0.94001579869655
0.0539755311328918,0.0181968973192852,0.924971581632058,0.164043096348234,0.375764825119404
0.828525673830882,0.593021511653205,0.836591309357422,0.717114904490879,0.475577769306256
0.0347720046993345,0.946568565996131,0.0455997867331425,0.0153877623584281,0.0139041610818822
0.111413127509877,0.346491469041212,0.404480885387425,0.171241840917249,0.893317543872399
0.694254030007869,0.663660102203721,0.672693161362657,0.709488264435098,0.599213645531563
0.119951300788671,0.900852910679532,0.138693308301252,0.0566088164577418,0.0576250808953773
0.0207820967771113,0.361180080304621,0.0458467753296284,0.18711022072833,0.990115456661442
0.866144662490115,0.69746980277705,0.802791492654952,0.854087016974212,0.649713687220355
0.758202460128814,0.410653704981087,0.864577983308894,0.567679940105217,0.0994561137922574
0.469684460898861,0.257433699996909,0.656775398434237,0.71709829969504,0.587000887346221
0.956711985170841,0.633379609003896,0.943682654044022,0.84048411941965,0.799470042024041
0.21293847146444,0.914497021964053,0.10991942866655,0.0797253744464271,0.0463045205397066
0.688907049130648,0.213018388807541,0.425205497405548,0.529402016340034,0.729844397312263
0.659808681113645,0.905897332675522,0.462958475155172,0.70248391785689,0.43265443565906
0.643222503131256,0.0997802717902232,0.637224356848584,0.675505159198158,0.588354058243567
0.178055738098919,0.297752051643329,0.0710245442501637,0.380486521997529,0.927532555622747
0.686469463631511,0.966206275887089,0.519433871177903,0.27800163547546,0.367213383520721
0.998356093419716,0.831364877318265,0.996341173206436,0.953736356576,0.924499019834911
0.981274967780337,0.785239443852333,0.967655099887954,0.918215208514532,0.861847478867276
0.222563826013356,0.11488928142353,0.304584840161444,0.179735856831176,0.910279961506603
0.833412407198921,0.542918099701637,0.798164659673324,0.780213164480302,0.693424452998443
0.363753648707643,0.597243230586173,0.31291343624341,0.513716282959271,0.358421506098239
0.631775332149118,0.107322422642028,0.77471964106607,0.36304378732514,0.426551344949985
0.662633433006704,0.324322507745819,0.849804781196707,0.527524350573735,0.335086187376874
0.81427784753032,0.212262214306975,0.910099782560751,0.480068472497325,0.0659556660393719
0.0287631705868989,0.61693558798288,0.220361238240672,0.145608348622643,0.37193569340161
0.0922222950030118,0.791937992355088,0.0470275321973952,0.0575247191426906,0.0813686595938634
0.710527149494737,0.867418347828789,0.597373739497555,0.618652246674759,0.483481338684214
0.0408866116777062,0.873808432632359,0.033831272063599,0.0255492135407169,0.0111349833605345
0.477859205566347,0.089717593655223,0.698457595691216,0.258895176651255,0.577120326081058
0.410647551063448,0.737843432492809,0.300984759584213,0.134757330485098,0.420761354645947
0.0520926422905177,0.791262058744906,0.1905201718467,0.1039787559262,0.0154054450395051
0.493670601863414,0.0233986696403008,0.882304851636166,0.197791666268898,0.401392369385576
0.668141366215423,0.0200223984138574,0.327974097257298,0.902232785599433,0.884109518228797
0.690851896302775,0.923468353837961,0.498379356657162,0.822986234720942,0.471707708464237
0.699168938910589,0.234311136271572,0.0130402157874988,0.211647902407138,0.846990177495172
0.292164619313553,0.072102907957742,0.767981737568813,0.398891201379314,0.530654795089504
0.655429718084633,0.987323243607534,0.375548751402954,0.355325754554398,0.351961565233069
0.234566021012142,0.550245021964656,0.0784480845772683,0.256333216599026,0.0538816500629764
0.132744564907625,0.911242721398594,0.0883819084846008,0.0427114588029157,0.0441114927234594
0.366707617882639,0.0731128776969854,0.770999428120717,0.474757867029244,0.511557177378563
0.267583346925676,0.153358050534735,0.369807325988748,0.678789842304808,0.837339979567332
0.284888067282736,0.310629292478552,0.775694355766323,0.324589729554838,0.348398378671845
0.078557665925473,0.607037565001519,0.0836015505692624,0.156858475675419,0.365876270778244
0.737202098360285,0.0996529793192167,0.547266594628054,0.747592982107906,0.63295457008644
0.384170197881758,0.275386137975147,0.544348744836003,0.222872363750329,0.696723425964592
0.0604563038796186,0.680133672052762,0.0811766693775084,0.115451688505853,0.126427195587894
0.901978798210621,0.0356705741432961,0.225366257548932,0.834852193829753,0.88590304684476
0.542430616915226,0.32672252014163,0.944840433069456,0.550935203030879,0.525163311715005
0.0732252644374967,0.923905724106589,0.0654034981535913,0.025085951521545,0.0646061415609438
0.26666720607318,0.836271754553309,0.202477881182381,0.124877747935756,0.168309316708473
0.110263750189915,0.723809603980044,0.00420199738592014,0.0102306496020087,0.0425885904405732
0.78373959613964,0.596591709385393,0.774384886896163,0.749743570314326,0.809753621608252
0.939934460679069,0.93356411732384,0.864615901359591,0.980346714052379,0.891020567592932
0.00289586093276739,0.382813789445208,0.462480259917144,0.0642896344930395,0.975629899156047
0.78934192052111,0.272693649487337,0.784447503210093,0.619235200390364,0.385261923976941
0.805374504765496,0.764966187503887,0.739487983274201,0.804918791439142,0.649807960231556
0.737287886440754,0.767377400625264,0.586533304981113,0.968126316612086,0.783397209568648
0.993086552014574,0.384459182067076,0.994346867130717,0.730399802071221,0.331616292794934
0.276402784744278,0.77529359437176,0.304785841672932,0.107879277691766,0.399127672804752
0.620248932391405,0.216911252675345,0.931269719056133,0.455299402598173,0.106927801884012
0.489438802935183,0.204727010132046,0.542670897353178,0.559092787093565,0.627929281297838
0.571151034673676,0.955866603442701,0.32987693430876,0.252219901025768,0.28597828085185
0.756680349353701,0.924133264954435,0.617268235095305,0.856900036503688,0.516801830119221
0.482080254936591,0.255462885979796,0.0322844731543365,0.366042576471523,0.862046563852346
0.8075006227009,0.572593826014781,0.797244401078945,0.724927959496427,0.354712232219754
0.0440327855758369,0.0205053867830429,0.898945190962606,0.136133662471803,0.526520059996983
0.141278627328575,0.149598786287243,0.874373326593906,0.27236038957056,0.310199013765668
0.181266387691721,0.802455250784988,0.276418736972968,0.0659962338123647,0.163546608324395
0.598494473379105,0.43308990370133,0.71278488192748,0.712183001619886,0.945166604273254
0.574361104518175,0.312675364635652,0.535898924608077,0.817447611648693,0.672326808824437
0.487495694076642,0.131988457083935,0.893672882908584,0.303376354143544,0.26343619407271
0.0707305727992207,0.83184435297153,0.0575412407832304,0.0495695630539522,0.0412873256427702
0.636557300575078,0.666806618130067,0.287439742708173,0.785935644163468,0.68514940192108
0.298540525604039,0.382320646633161,0.398030676474612,0.650245888489794,0.580423112522112
0.559868165757507,0.251858709700173,0.731053718779149,0.404010037538799,0.287961447407724
0.269724779995158,0.312444785347907,0.165034839164423,0.55350991921264,0.77364621401648
0.406601585214958,0.450651566468878,0.0199303178964641,0.116101636808644,0.57818024160224
0.280575566692278,0.569779348646989,0.186464194823616,0.376893848494034,0.0971599828626495
0.566479741130024,0.324284732429078,0.669311714560068,0.366176121656187,0.626804485887988
0.203248814214021,0.377963662933325,0.399356124332708,0.604244248956556,0.689386111538624
0.0462498203851283,0.346828675916186,0.394208922675691,0.399861721815097,0.912496225297218
0.811830856604502,0.689367523038527,0.836290913817649,0.670116146064885,0.261637755465927
0.0676335715688765,0.947070656722644,0.115235555630346,0.0192652648280078,0.072969983011717
0.763105661841109,0.767452762374887,0.666479297777801,0.876134271339182,0.740071436419385
0.733622525120154,0.179564876161749,0.508603657124518,0.97915157086378,0.547644479578594
0.668927863938734,0.976458452321822,0.399214284899106,0.593713625629988,0.374492442904739
0.942317888373509,0.552044196258066,0.94352962136118,0.789563894779241,0.801609589165309
0.434274096507579,0.636542115680641,0.497136497059764,0.307020446467235,0.408724560897099
0.0130908412393183,0.572266662289621,0.0459320115259828,0.0925093075659643,0.741787627775921
0.55796038149856,0.0607829107029829,0.763372738318661,0.228485195096323,0.519954423099989
0.835260220337659,0.506778506765841,0.7838020546739,0.694541710407652,0.24324995171628
0.0271635630633682,0.596845101303188,0.0491500465237787,0.118666313722743,0.133859240828315
0.947582059074193,0.654973098629853,0.928775761068888,0.862737297584197,0.919352990953485
0.736493820557371,0.113129262957955,0.786520356083039,0.328460735856278,0.35963735516998
0.994928947649896,0.393516009236919,0.99514790299838,0.744734052593695,0.345746779610636
0.574342317180708,0.967373022373067,0.402340337624571,0.0812356863360874,0.309396104275947
0.781811747467145,0.209347126510693,0.771156381962669,0.396469557207365,0.00696230624453165
0.41651146998629,0.551371811743593,0.0592127320690963,0.218570801425316,0.125153825763846
0.69122815085575,0.135945126035949,0.00101677079184109,0.112771130806384,0.922231311240466
0.213247401406989,0.961760115664219,0.0136827356279027,0.00662641137035219,0.0617345039208885
0.81039284938015,0.90165756145143,0.682762707212987,0.873048444737812,0.571087785734562
0.610252157086506,0.645545699313516,0.533275590420218,0.668525824670445,0.520690498728072
0.441459482768551,0.187366369442316,0.015304637314307,0.263697444707967,0.948449066461762
0.439265956403688,0.971845736348769,0.209361433784801,0.0976334713921155,0.172420113143744
0.411685376195237,0.559896422288148,0.10905100611038,0.282767944703543,0.263381712866249
0.647757284808904,0.276815597462701,0.574053258974256,0.395330060769978,0.170206368697109
0.754280942492187,0.287995970138581,0.904312338220597,0.584378815267861,0.386474281636765
0.947637237841263,0.372617949644336,0.973178341683845,0.649530235148087,0.166217920923373
0.748729310929775,0.0617996301443782,0.875475354247575,0.333484743147727,0.310839356709039
0.726037667831406,0.772363769036019,0.67301985797952,0.593436222793559,0.501672307582339
0.935661911498755,0.646907832444413,0.923727616385957,0.820265482885556,0.760886490199482
0.916077965637669,0.824662829138106,0.838025741773803,0.95362475709007,0.907574722106801
0.243144840234891,0.644668821681989,0.266588822621309,0.203099474980291,0.551618621306261
0.649712120881304,0.976568208105164,0.445621869696722,0.293946359246244,0.341267772106221
0.471230386290699,0.289111096324632,0.875375250815206,0.442618417607842,0.205096441117348
0.504086777102202,0.374092627811478,0.595978606764427,0.617515076666592,0.568369910732144
0.646988617023453,0.551964597339975,0.754373547170539,0.468644635398352,0.0351354733284097
0.787312573287636,0.484814936033217,0.296511154173926,0.958631637442693,0.00335516888299026
0.0140692626591772,0.0745748972112779,0.381130807208194,0.299587634983053,0.909647562744794
0.589207915356383,0.867308569693705,0.445194835718515,0.408510985772483,0.342159267951502
0.659646034473553,0.412258234136971,0.828224368618551,0.543522319211062,0.256154337344924
0.11431826511398,0.539059708738932,0.0389812131351137,0.0900922084950707,0.85685239257873
0.244322181912139,0.344970722770086,0.441170779642378,0.736308336424509,0.425183068990009
0.910494487266988,0.293926502839895,0.836197352145925,0.691674226138226,0.437934935878729
0.17233764170669,0.894299024919746,0.0928407096538521,0.0550946474669017,0.0851083750894759
0.667218673042953,0.990885454433737,0.480898746005289,0.120745502216613,0.332622156449361
0.414147848030552,0.0401958448055666,0.601462097857745,0.475254946530967,0.676036261982517
0.0259353979490697,0.0887253044929821,0.764469525556806,0.174338165569126,0.592391554469941
0.737110767280683,0.738411452068249,0.581327623473626,0.899229100523829,0.807466789236059
0.358666764106601,0.239970741298748,0.513392101786785,0.492215921211659,0.627936840435723
0.857915249653161,0.956973758846289,0.747474486329104,0.85137140133767,0.556886044359999
0.237988109933212,0.379621620842954,0.137615311638961,0.317912279428844,0.929672935017152
0.198589974548668,0.999345106101828,0.120744042351465,0.00160956238292725,0.0950596191978548
0.952299730386585,0.425766244676197,0.89598682958391,0.7981925347741,0.511310011177557
0.737258399371058,0.0517239428882021,0.288126298075504,0.90931995440618,0.863590898719849
0.189175826497376,0.711780393059598,0.0907170669482975,0.136778589187864,0.0995106255577412
0.444036687724292,0.997792307083728,0.198891794504639,0.0162654781518442,0.17190096116974
0.49094592477195,0.64476445040782,0.41905312585465,0.521531167602674,0.114673791307723
0.783636518986896,0.698780362523394,0.535729413223988,0.99496440814897,0.803636757744243
0.307908499147743,0.184494952467503,0.771705433365439,0.474338198413655,0.343675969023025
0.0741496232803911,0.458468071097741,0.0883433370135004,0.195379730423379,0.978405212023063
0.910949942888692,0.736889829015126,0.865139748372212,0.877299414674495,0.734388900891645
0.681624028366059,0.749762900610222,0.541952760446402,0.861536581257386,0.461088385462062
0.648903124034405,0.547993128799135,0.644633938993392,0.45602855424357,0.295621641242178
0.484913336578757,0.367133467138046,0.443740425136922,0.530278617310271,0.755169693700736
0.662894716020674,0.361451758508338,0.828835684877449,0.561752895650596,0.413446235208539
0.458708445774391,0.11915701100952,0.413380024348741,0.478368121942924,0.785985133581562
0.470500390743837,0.431605618301546,0.672021730552156,0.624119871020845,0.523664165550144
0.0733471673447639,0.729276521858992,0.289715132684137,0.11341589087424,0.0738720768422354
0.826518125832081,0.778813661454478,0.662633513769279,0.988738683033055,0.960571169358445
0.992200892185792,0.601463042927207,0.990902105337505,0.845192118124491,0.822599036240717
0.149514061864465,0.268155231344281,0.095949379976262,0.354733085910873,0.97806243217201
0.516274516005069,0.737958141457057,0.481821489530542,0.300645147852071,0.373413135559531
0.448083508526906,0.631235274398932,0.484713541654826,0.283943518321737,0.39541784269386
0.758958294987679,0.438384437729837,0.687640547626298,0.852883324106121,0.601902948430507
0.776057372568175,0.741877349297283,0.712403387904031,0.767561670854536,0.604266761773033
0.267110414803028,0.234283485944616,0.102273241319774,0.607578646078882,0.910135183396051
0.055257273837924,0.782793662481708,0.111064867874109,0.0890941445314358,0.0852712253981736
0.381757723400369,0.992107501748251,0.18292967035291,0.02117680814525,0.147975481435424
0.865198298590258,0.719439803186106,0.88505513909117,0.723823697524708,0.336582749529043
