"V1","V2","V3","V4"
0.985522979516981,0.958246933634543,0.878122495021671,0.992172931988794
0.486748361544087,0.455108675191193,0.763665389502421,0.146092165533781
0.793640165162109,0.828231594447702,0.893181599676609,0.563611398457294
0.0163722356101997,0.012563727305006,0.0650563836097717,0.0293732103474102
0.672408874619874,0.581757259256635,0.666541250422597,0.84536482538125
0.249239901413593,0.136711694991038,0.282625371124595,0.293547459655835
0.832194254563899,0.780669797265478,0.714914607116953,0.876951670308659
0.930222743779753,0.929519127455008,0.731676628813148,0.949943092923338
0.6899294202833,0.832575700863535,0.713112835073844,0.377780743041925
0.386611321365475,0.31391796773506,0.443679014220834,0.267017544967176
0.425779230789382,0.320354658053549,0.236237909877673,0.416163877892816
0.457541140410945,0.423511948722683,0.4745768008288,0.275615554667456
0.97700540701673,0.985157753022532,0.989814794389531,0.868865262988912
0.0134731227591623,0.015717515796342,0.190058552194387,0.0131374923301956
0.0741143374722274,0.0784219561646477,0.088793120579794,0.138685608000853
0.621331539064229,0.44327112833659,0.650551506550983,0.767593920803716
0.924096830778502,0.936885656438391,0.918465729570016,0.874947394469302
0.0297558280004828,0.0232665759780483,0.0418060715310276,0.0692734677426364
0.166428999124974,0.121754605804737,0.0957572215702385,0.28982642820121
0.872301903759244,0.82397856212854,0.556723288958892,0.924893322371759
0.586124075079107,0.854022253281514,0.993922212859616,0.0436133435856728
0.269075157968384,0.23504441128312,0.303092966321856,0.378035177345119
0.251154775399787,0.340487868239796,0.771115170558915,0.1490965721917
0.831882762848068,0.86032993472223,0.882641723845154,0.735183443954537
0.178063711714763,0.149929271070094,0.104447673307732,0.271972154715537
0.263567954816857,0.396957248237457,0.644740599673241,0.364194366462727
0.155029201297419,0.192217460871847,0.173241852549836,0.235710464104839
0.0961002437142309,0.0906610171023131,0.172597516793758,0.104213912276938
0.284846267165492,0.329262195251694,0.310367483180016,0.265674749777244
0.282566022345986,0.132375472994748,0.0917309992946684,0.449743577410451
0.55640754149519,0.780972567858488,0.727575294207782,0.544292171364451
0.166474538463518,0.129235134227038,0.0439107071142644,0.329234570515989
0.632321451410186,0.477633588864961,0.604976387694478,0.936899446977955
0.216705942971199,0.22577076607741,0.0426630696747452,0.422780500832003
0.650516823149765,0.452284830136285,0.323012388311327,0.63405008009373
0.456634808670002,0.573605530691057,0.448277381248772,0.0754390368480069
0.0507890963629725,0.212160401613449,0.57994178798981,0.0456089085826376
0.707515996747952,0.383153630372279,0.345205156365409,0.667892858938193
0.00208126654068246,0.00402966995116884,0.139396331040189,0.00208122449689775
0.781502800929433,0.834914274735217,0.826508367899805,0.629066763135327
0.208831323624677,0.322670643933164,0.605496759992093,0.611235005129453
0.826218892771841,0.430733038140552,0.431005712365732,0.930844682039523
0.90091022532009,0.960327608000493,0.995318941771984,0.225090655388246
0.83133736179477,0.84920872160787,0.819037677254528,0.751293919402574
0.0447319735387384,0.0253808273213847,0.0110813050996512,0.142530361940693
0.74526553919141,0.631436285173894,0.727915339870378,0.772747412786851
0.0334588126046856,0.0322037360325017,0.12270523305051,0.0446630553778029
0.600319322685336,0.716233301060109,0.864052788820118,0.308708805432308
0.902517483475916,0.965671830016274,0.995656547835097,0.215857388561434
0.206516700784563,0.781966371261875,0.339873363962397,0.809370974668322
0.775823579155208,0.579592043987914,0.657412896398455,0.790635143156769
0.772123612540333,0.780632363739585,0.832301654620096,0.66979562372294
0.424654150864661,0.58525401191474,0.776242198655382,0.433226702962663
0.837233699131909,0.774839984579405,0.717092658858746,0.870963249395893
0.143070385251133,0.285760471641847,0.525727849220857,0.552083650768774
0.682918436570319,0.676698184106232,0.720614216057584,0.635612225064771
0.160801734650945,0.163439341402871,0.155431586317718,0.258543676030599
0.891031916931671,0.695972040713384,0.66742533328943,0.918251625073822
0.604358503521845,0.278682127652092,0.524255680385977,0.0753932261459568
0.273839563523288,0.353787971864667,0.378086621407419,0.383344082153006
0.191956086411063,0.188452536889399,0.301941887708381,0.193003281779454
0.938043974178074,0.910593562377919,0.796653318684548,0.963615615257244
0.314264367072106,0.432826301522569,0.458281757775694,0.643878256260531
0.175394685912695,0.237396822437314,0.245774744777009,0.206069398472622
0.67270250404826,0.656336740896846,0.626803909661248,0.830895767954529
0.889905676942175,0.895390820171675,0.901903869351372,0.798384565365622
0.224387307821072,0.749725489841303,0.495811581145972,0.147593074805379
0.390007234676406,0.483579265686208,0.039325280347839,0.764696150658103
0.334158282583564,0.417019483490092,0.471090242965147,0.472826547032473
0.976606155642975,0.990865109367363,0.998226042138413,0.471258050568007
0.79868638984667,0.858406131012968,0.742555894190446,0.678627163681839
0.439080133926109,0.385039905628052,0.219168300041929,0.739375556894246
0.137572467100788,0.0568257826686953,0.19395025097765,0.192340432238012
0.846645528720633,0.881990487070856,0.903812617296353,0.718405463868048
0.535144075915172,0.668669333289897,0.812067001359537,0.30561660526791
0.6937352723311,0.499029099601397,0.514999808277935,0.550844194265798
0.0368409359378315,0.0507972777288687,0.217208795947954,0.0410302980557558
0.98187592796629,0.979942575744668,0.975426412886009,0.967573456406474
0.732917601946286,0.737270731086009,0.769935902906582,0.485821658998003
0.92133141566645,0.949854956122668,0.94219445483759,0.816812944397772
0.969379437112901,0.964405953700132,0.874212543712929,0.975657541151297
0.568320463307247,0.509228779673127,0.330361299449578,0.352298541887616
0.962035922453503,0.620316536741834,0.535615362226963,0.968443587120708
0.0170217713989268,0.00929080935798943,0.00295556266792119,0.0864100785660814
0.339890216393848,0.43013355528696,0.366013422841206,0.935184288225154
0.0431812391004133,0.0616542940083904,0.271695930045098,0.0399494744481981
0.660899383283615,0.189978605404723,0.264843506971374,0.846669996787477
0.684792076919402,0.58388908842272,0.448025887133554,0.773807563624432
0.00204301477315618,0.00376511315650385,0.132227682275698,0.0021435149718696
0.131287070747992,0.123891507296501,0.097521256422624,0.226882059266125
0.93274984158426,0.782410073333452,0.743960788007826,0.939744264305958
0.956501929871742,0.955648190195067,0.960539643885568,0.8976590099351
0.841055935659352,0.412451721586187,0.686397371115163,0.113360887925222
0.828144928921964,0.750844292901488,0.660651455167681,0.845576100292135
0.128129879512024,0.0866995903419508,0.061126864515245,0.231667595840004
0.924015820215568,0.938323954472795,0.945976864313707,0.806679761810569
0.0429408899944346,0.042457482691544,0.12364367954433,0.0631201485907045
0.833017398745917,0.73636698851914,0.777937075123191,0.801977286122079
0.477141700882288,0.594389636584748,0.84973770333454,0.212721656992019
0.571625968442337,0.623900629009867,0.351631314493716,0.665751322304582
0.806961040230582,0.815647531050055,0.389283905504271,0.936811691142199
0.641195103093593,0.715965249003031,0.884318419499323,0.350465151622801
0.342617079331407,0.727639788886295,0.571284061996266,0.214301613836447
0.678686713019693,0.178251806173909,0.619406987912953,0.105399896786759
0.108990999845564,0.30895177261172,0.430463491706178,0.381134733922518
0.129460714257162,0.708218606407977,0.505983999930322,0.136861857811839
0.288861278302287,0.302519898591071,0.384471698664129,0.398976205973344
0.968667619946883,0.888463632523845,0.856857331003994,0.980166676347677
0.223098009286886,0.216619175345628,0.257548213936388,0.254879677376008
0.841477713414886,0.842466222203941,0.869948063511401,0.733058864725239
0.671234089424563,0.590011555879003,0.214044894324616,0.751019894979708
0.157579069261968,0.755935737466888,0.644791664322838,0.314200386166675
0.703256147390979,0.5301031845287,0.669691096292809,0.7338689260152
0.544874728099147,0.705588576900576,0.902096302947029,0.246833254470678
0.523505813145346,0.584036488422476,0.772658924805,0.279175321430202
0.610678149095023,0.525130922148863,0.541465310612693,0.0237812836710349
0.265402079718198,0.36366416816418,0.318590044509619,0.296203167358197
0.0923814254052286,0.267077170149041,0.526174004655331,0.348023254414452
0.21302673783219,0.342446317084722,0.431554487440735,0.442932612990355
0.43166550773634,0.362922810846516,0.10866035358049,0.503272189612083
0.538011744533025,0.420380540978376,0.513544483808801,0.399467048529781
0.475470630278275,0.315886058191283,0.216103453189135,0.53813557884023
0.35029458939941,0.570707219419521,0.71577462204732,0.244558080036036
0.3338013274995,0.514913752855519,0.414863346144557,0.732092547333738
0.0572895142824459,0.0717404028708132,0.157707263249904,0.0739450191097372
0.690086843392313,0.406125877891167,0.609833164606243,0.84194453848924
0.895177890283117,0.91480751667435,0.886873174458742,0.813177358222756
0.344326640770172,0.381696932839231,0.51594395795837,0.574274790582301
0.352994988349632,0.315227666952904,0.694891929393634,0.0543394537818409
0.626497361806559,0.72231789013119,0.801341253332794,0.342911850150865
0.374940708564584,0.449078615136667,0.283830791944638,0.497571126022744
0.525007682150059,0.660325771058487,0.429253804963082,0.531457781371332
0.665006234753,0.831391201474664,0.569283199729398,0.440364034343258
0.888353261242338,0.834665042659085,0.747070904122666,0.909907386667965
0.471898893355808,0.653617841829746,0.542734978254884,0.233811066132089
0.27999741532191,0.169504950761638,0.0790918332058936,0.462705697442633
0.650582611917513,0.607088778456903,0.297684168675914,0.855108458786071
0.774440153499413,0.785827539412138,0.728037795051932,0.768688296240652
0.298314839647077,0.718832669398688,0.425212090602145,0.91483427221401
0.830452753555187,0.499974553741563,0.746980129741132,0.688044868822997
0.844971394491467,0.818939513662519,0.844926558667794,0.807791129038565
0.803939779769398,0.719852561483774,0.778410630766302,0.783806777205313
0.76606252344032,0.797950586663869,0.860310901887715,0.664182960242961
0.867347928722061,0.867491005023055,0.875408409629017,0.800500051351518
0.300006394017437,0.347388171405293,0.374012567801401,0.580370764253863
0.726683429572734,0.818029248540948,0.911274519981816,0.434165105435686
0.446513873732115,0.27133269545708,0.239293606253341,0.486035603475094
0.972650566957191,0.988534089612604,0.997763440944254,0.45585810183181
0.541104550761359,0.552738049722513,0.351226460887119,0.83222332059885
0.284335723337488,0.45041655321448,0.252379860263318,0.485194304758031
0.9126827550994,0.926058833720734,0.908162045059726,0.856315611942794
0.604740857713636,0.636604568939968,0.803906612098217,0.377290777731049
0.968128821999918,0.944578003746414,0.935977272456512,0.974743891741991
0.876518404511827,0.876627307760598,0.836108991410583,0.842068204046096
0.741252387837374,0.683608801455612,0.7149600146804,0.582557889334595
0.753635754600133,0.636188845855196,0.626749016577378,0.704274070344282
0.43154831326509,0.759092624558572,0.561659852741286,0.0676222417338778
0.898551358982845,0.90814928172264,0.906047883443534,0.821581022005704
0.577931872191728,0.449039927935346,0.322800281923264,0.733636863155242
0.339986390627454,0.712507371525201,0.0566972070373595,0.845206582905152
0.577577001356198,0.368250804245251,0.648885642876849,0.0857079761471972
0.456981446364508,0.404522845727826,0.17410642770119,0.589321766005497
0.505130790925998,0.622867766440688,0.656083093490452,0.638605429220134
0.56241078005298,0.571824036888508,0.180993326473981,0.462981463337993
0.439991634275799,0.626294554380563,0.669955959543586,0.499697507232201
0.931175144304061,0.939612044447023,0.920483415247872,0.909744032643846
0.505500824798342,0.620579108539706,0.77508311951533,0.33972860686566
0.110471893767252,0.105864362142252,0.0237944447435439,0.285281321055401
0.682036176904167,0.782461553931048,0.810801194980741,0.689579103099956
0.266519577193981,0.752830734950433,0.505346842808649,0.402152738944546
0.639349087796909,0.644450828063045,0.541831692215055,0.5567559922882
0.191732513277635,0.140437677467204,0.173235135385767,0.27570912354788
0.577369876560494,0.528102260532399,0.281658319057897,0.371236576072701
0.977431198963602,0.976175682011427,0.972068365197629,0.956720580252838
0.245689960098398,0.217180892737271,0.0404820078983903,0.461088967798729
0.537555335403828,0.68089005802195,0.634207207011059,0.921667333211497
0.370450456052667,0.724540729513691,0.341022439068183,0.443134924452746
0.921100784264975,0.375668720856551,0.402350889053196,0.966858871616889
0.791635620168352,0.26483725001263,0.442009484395385,0.83072309083906
0.138007363753713,0.24066617764911,0.259462686022744,0.274710065971451
0.431429575351936,0.542026180516273,0.623903597006574,0.708079878876972
0.579039402596052,0.352409557867911,0.421482536010444,0.886199159973495
0.182786477686715,0.00946231484931354,0.529700937215239,0.122019302329614
0.619302762864642,0.648510398352005,0.687797473045066,0.377725572842606
0.302168134398219,0.231932506041329,0.036468755453825,0.540655090954761
0.0215217196133029,0.0254780417062361,0.285859609022737,0.0150718275017062
0.728748404453194,0.790736776645557,0.816524466499686,0.641107310287048
0.736301977488483,0.785536603576847,0.904762069461867,0.456202275024057
0.413980524680268,0.751438085469541,0.480872846441343,0.162881943355103
0.466404206862153,0.504104215304529,0.697102976962924,0.298187071111546
0.88770317023147,0.508955944546724,0.503711849916726,0.433568663999148
0.217553555523605,0.255322134814321,0.469023304525763,0.454490411069311
0.527710138229079,0.202519837171489,0.371196423191577,0.867718109084782
0.182577489488845,0.298135632632697,0.725794228026643,0.103377728122906
0.0763958960934389,0.10595570620569,0.0881289630196989,0.141082670263863
0.971697446134083,0.977293345581039,0.989959089551121,0.808531244249721
0.853871386969543,0.759755302337153,0.655016483971849,0.843143280393132
0.247283493799361,0.402310797845187,0.282178583322093,0.746193723451103
0.834422852565287,0.829446707229919,0.857215239200741,0.750339586845254
0.42803248602276,0.360158603349179,0.0909499062690884,0.579012778147055
0.626025470168724,0.638493208831272,0.528179303044453,0.639897090821665
0.475303231509612,0.586343758613769,0.551452732179314,0.0536085496525889
0.006465646126539,0.00426261893094598,0.0169017310254276,0.020540742205523
0.432862418641738,0.180935202845006,0.296906817704439,0.328403915956157
0.867762967834206,0.820362216399653,0.674069766653702,0.876277620661914
0.415196890908404,0.443012176554519,0.484778088517487,0.0366250192420225
0.312784794115298,0.47210215260465,0.487002330832183,0.195880251991523
0.151007209306567,0.370664310788385,0.534922659629956,0.234998370330472
0.378871338600532,0.697330942152357,0.457447736291215,0.0962729979884432
0.612399158577241,0.460521889028565,0.585281253093854,0.369977768619987
0.0965825184513314,0.128401153261657,0.316033935872838,0.156674422481625
0.365823208344815,0.301774626237893,0.140805774135515,0.485287460103962
0.484315569883229,0.776117291452151,0.568335817893967,0.198709018255396
0.289778032266068,0.311690524141714,0.0584433872718364,0.550566216641243
0.240833665634286,0.231649982815537,0.753420157823712,0.0530989821342119
0.891193685344516,0.952748649464835,0.768490808317438,0.93697085713377
0.820655170232686,0.5950567596242,0.688503784360364,0.585914296874072
0.0274040764141171,0.0226437242707422,0.317855120403692,0.0202786393867946
0.998515784727473,0.998471445509616,0.996320419711992,0.998199936273376
0.589214271225378,0.428826426410734,0.530251215444878,0.661255121051584
0.252310734029933,0.786593111631902,0.37086641904898,0.671391498357444
0.174344754123366,0.188834744711688,0.270927482284606,0.170300614407053
0.809606329302576,0.798191037271409,0.448201589053497,0.909564044480424
0.241306443624984,0.445231412625121,0.426161023322493,0.545499690309916
0.383984438065167,0.511029679415522,0.391372779384255,0.327637771223815
0.686425952045184,0.670278619775876,0.517138503026217,0.261767960920713
0.804125144710952,0.933593790011512,0.75011773686856,0.85037164355355
0.22531307283354,0.225745735803769,0.38105158181861,0.0415122058886424
0.0236794149650568,0.0271617213856252,0.0807555539067835,0.0417635725536531
0.0390141568948358,0.0540863754896573,0.645154272206128,0.0179655816740493
0.599144693931728,0.576741642120489,0.337595492368564,0.560875415446637
0.0236321541230676,0.0295251724070746,0.103097965475172,0.0363149532149494
0.73265429358143,0.93448849204274,0.386974339839071,0.968693638267447
0.867958122600533,0.909211316180877,0.97377907554619,0.455680580253272
0.912784687248736,0.645952114252952,0.119961048010737,0.706665596515955
0.411849711710945,0.25055207745033,0.395040740258992,0.335368377367786
0.36804810206655,0.272530684283703,0.0951059865765274,0.585572375856826
0.678448133498538,0.797562560261245,0.917899150168523,0.322793048798385
0.879708320038442,0.641459723420673,0.534102785401046,0.515965122164152
0.0670343382101663,0.0519007564142638,0.150357167702168,0.0921931306832648
0.339773531116599,0.720842727561097,0.637997462181374,0.619328485059029
0.63999616561309,0.451878555227901,0.474043911788613,0.77973151731926
0.321212139582689,0.402420621433337,0.0673590747173876,0.656032680808991
0.225294978629685,0.21750734019009,0.190418682061136,0.32536158838188
0.877504030680353,0.888043571575773,0.880592103814706,0.81658056402828
0.0443189008488509,0.0272667536816268,0.0265639931894839,0.118325767678645
0.422604713642436,0.624975109238299,0.569334630621597,0.0281945793861837
0.505129398902892,0.405401519608782,0.167763534700498,0.74090522607139
0.778503542140436,0.8117426497204,0.834315831074491,0.604550237173134
0.866129362302191,0.901405970347237,0.936168553307652,0.673093708796989
0.716047188267849,0.779224454548753,0.751469887327403,0.846652912191986
0.0661270027315872,0.0939840666588508,0.16721283341758,0.0709108100564406
0.437346009518607,0.544555539779369,0.25260427291505,0.419108388591832
0.445125520528832,0.303633677371834,0.173143689287826,0.531291814453372
0.451200014380809,0.431205351803746,0.717874403577298,0.158050751567692
0.838800261032645,0.630857089704079,0.635033210506663,0.761702241617766
0.218829130448145,0.161031294235486,0.26806828007102,0.246735709172881
0.336283362510548,0.290924904575789,0.205833513988182,0.478148513173991
0.322561004734204,0.524812453348431,0.862889844924212,0.122542205835397
0.689240957718369,0.715227252589505,0.654118016595021,0.126412779704411
0.700366500903019,0.547350232788173,0.581079579191282,0.546388911633808
0.716667501309924,0.803690427778763,0.910986646311358,0.372559294024643
0.542698203432735,0.46392869841624,0.202232393203303,0.797283528346405
0.150872133324331,0.0984771072121702,0.0429212113376707,0.331106037684193
0.230557333820564,0.331142223492877,0.285793970571831,0.280560537707457
0.105976657122014,0.0444481100699368,0.000769743695855141,0.407971862682463
0.0782013784687375,0.0541614633402711,0.244810895994306,0.0959657819331006
0.208668826566155,0.232560932375499,0.354219248751178,0.198392302687398
0.78386042008275,0.75656476826069,0.484228772344068,0.917663243243013
0.556680683474292,0.29876695216628,0.141551581677049,0.688698574588521
0.515364243980022,0.293914543111699,0.393982336390764,0.688507234863755
0.621561608248216,0.602602559972448,0.60461036558263,0.263670568217764
0.384152462115959,0.487619868881715,0.748007706832141,0.288830104150455
0.0885236192139874,0.213120667929274,0.749002441298217,0.034223748458921
0.674442311989671,0.674377052784588,0.848747515352443,0.428781521097265
0.541433486789309,0.637691637316955,0.816369231324643,0.271980280502231
0.932308947404307,0.457022079214882,0.541682779788971,0.561197050205518
0.811782688105181,0.780738253009455,0.772065975470468,0.809164596806134
0.486646005178659,0.582519415972136,0.420227714115754,0.323260917308709
0.264076724061378,0.3169747345592,0.0864526079967618,0.436403655301179
0.090653266234224,0.07616665957621,0.122957663144916,0.137764140511524
0.777115918721172,0.777679552221314,0.871122986311093,0.607830707760187
0.058211536629986,0.0438728684527758,0.0451511454302818,0.133551711200013
0.171506401142646,0.177605199341387,0.159901533974335,0.282768972359305
0.638512271439137,0.307337000553902,0.0893377286847681,0.789016161141936
0.243465341495209,0.446063387346852,0.600800259271637,0.125132381503699
0.92554490606701,0.913511161928217,0.858919768361375,0.91868521073077
0.384047041792904,0.490538481181034,0.421269094571471,0.323141809148878
0.146684353024746,0.181357056791334,0.247200264129788,0.238655310942729
0.319616236772637,0.199243435498308,0.070532790850848,0.524912563873852
0.808795879818824,0.483214327477817,0.497645693365484,0.625910251660121
0.963711125069912,0.983371812874953,0.917937190737575,0.950468412001737
0.420506993846916,0.390921584673536,0.268475016346201,0.56310412175681
0.352307850396611,0.722136778942862,0.411387097090483,0.339127048812691
0.557451693627988,0.961596896295341,0.567838785238564,0.314717739362019
0.0311644065135815,0.0334617135400447,0.323318482376635,0.0230807840318022
0.863205223530083,0.869848223299168,0.845634082797915,0.816658973989177
0.17225921508882,0.12330774048429,0.133600902743638,0.276818010406374
0.0301733240311847,0.133885975194337,0.424140494549647,0.0346611038720588
0.639741193369057,0.44933187100354,0.627510558115318,0.577925752069801
0.778907140210107,0.736847728517894,0.664749836083502,0.65376146239147
0.73927276114971,0.79132141378668,0.898545820266008,0.464093881817131
0.350490461579822,0.244805074910114,0.559527349192649,0.198496989680312
0.67009352661971,0.829264635951178,0.765323759289458,0.481963893340092
0.614893508406093,0.43503928111643,0.634450449608266,0.407772900178749
0.652332294560537,0.606334911253142,0.451029928866774,0.746841087419336
0.170187877964713,0.124956381628245,0.0443930197507143,0.343416871952588
0.408690935445581,0.343224253331335,0.395647696917877,0.42359774208683
0.673503115876676,0.309872983523053,0.266015543602407,0.665732175450914
0.920398213345091,0.910152979348078,0.889460866106674,0.894133800833117
0.0842276276854017,0.069768683888466,0.054059122223407,0.169877127506337
0.865548881126996,0.587457721286486,0.0921562134753913,0.962634993989818
0.461830001670166,0.592114745681726,0.731340775033459,0.312731781490147
0.531677835050529,0.572741204802766,0.290090328082442,0.88974408574807
0.536753905225753,0.387214845713777,0.538651805371046,0.331857351177718
0.801542687442308,0.874450289047051,0.660609531449154,0.880637282990049
0.576377473530655,0.486203868918055,0.267706899903715,0.787311084515751
0.402167174967608,0.335572282017086,0.337285167304799,0.516196140758944
0.622370216590615,0.530325817568399,0.207424202933908,0.726185416610025
0.162148332715873,0.476347796139514,0.483225465985015,0.141429253408806
0.643960234236565,0.689674673461542,0.742330214008689,0.507267909591935
0.692594224515287,0.688353461774663,0.780991610372439,0.418688587390227
0.00635389827497279,0.00655751712973213,0.0811779254581779,0.00959506385988258
0.433454944973217,0.6821662138714,0.579754886915907,0.386975410804338
0.712772248386573,0.791767970708355,0.781346901785582,0.463835953642939
0.369539301343975,0.194946466526649,0.232107787625864,0.363439043446979
0.586379290720745,0.265516635318009,0.468834420898929,0.738326720835598
0.0886971287424005,0.108809553565747,0.323293341323733,0.074772156460782
0.907349376731987,0.889195773115565,0.821725077461451,0.9314335110607
0.793886644037863,0.852571121945922,0.909104691352695,0.538294362089298
0.526607178777779,0.437616956109461,0.49753270088695,0.437327233185601
0.204772294374406,0.215707061387642,0.184077638899907,0.297931093800673
0.0056803271186731,0.00684700251216688,0.120581005932763,0.00633224355755971
0.905983945744937,0.903975631371569,0.907195466337726,0.851339824422581
0.746525306712028,0.824615283149624,0.668493393342942,0.482712376816036
0.153947397542728,0.131332122321529,0.153882737504318,0.23904768799342
0.561935783605721,0.132082573934796,0.510559161892161,0.461209249643845
0.866835398465649,0.82785773598656,0.788974321680143,0.873518806551561
0.569929017382193,0.709964875476419,0.930788727477193,0.186119553768894
0.469767702797635,0.461034262228546,0.176871032454073,0.743157910577902
0.936692698987588,0.94883869456952,0.839455492561683,0.947127092939118
0.415958941815501,0.284674018147977,0.121542401844636,0.579958040648078
0.318855721923364,0.59044136159275,0.711454382864758,0.538987853080392
0.800151455859802,0.608529296030499,0.593208333011717,0.200678435126774
0.1857752978524,0.370796312287937,0.455079668434337,0.0521635693839085
0.0375538336349661,0.0360664707811475,0.0887562443967909,0.0669960311350859
0.137065979618864,0.107839592424861,0.122751023620367,0.222827778894153
0.412893955112624,0.366308883725467,0.582988557871431,0.367516184923529
0.539193274769086,0.528838460883065,0.612158346688375,0.2766782984313
0.725476913189406,0.640986269675867,0.27260299725458,0.819708799666362
0.617615034219732,0.480527299612699,0.488400347996503,0.864733810730808
0.0852535967308272,0.124088332767609,0.382201760774478,0.0880842855799448
0.311841029342012,0.240049824776662,0.105081769172102,0.473606503015391
0.841469793005372,0.667528648978447,0.591997099341825,0.326285167077519
0.344603719104995,0.196123718123454,0.0451298768166453,0.605624862514084
0.489043837181534,0.747546784532972,0.618547747842968,0.501553505849906
0.0842458409318106,0.0701750753554959,0.00181279727257788,0.33006445840897
0.808598825598197,0.713463466940326,0.0691827214322984,0.916051656336749
0.847606733152455,0.734629612044907,0.728773278882727,0.879156795464168
0.107352247206667,0.0964641092398307,0.101846430683509,0.166277513388456
0.0352727254108336,0.0419024623173761,0.134272389113903,0.0492052971968452
0.695631365661493,0.837352645101638,0.971869482193142,0.184923174597012
0.162156123674587,0.323612272938204,0.544691700488329,0.0498817012488088
0.964705726598081,0.966910120331992,0.960740430280566,0.931171576124081
0.21747194067289,0.324438480586966,0.338205761974677,0.198798956824105
0.360812698110794,0.142469058310924,0.0320234193932265,0.628145991447324
0.415014654999729,0.254750191618589,0.592656767461449,0.60625580754062
0.289315073535601,0.524471582344604,0.39960578805767,0.896290219133715
0.420717163815523,0.448280301606142,0.429838070180267,0.431580754541537
0.277260183070675,0.194459788101657,0.13515664357692,0.448093622831316
0.261573652387686,0.309949006625914,0.173533429624513,0.35951334871892
0.0707203524482111,0.0396318077582719,0.0881814940366894,0.122252797204598
0.42497218047505,0.248241462316554,0.597839597146958,0.192356997054018
0.349014872544794,0.68068179059032,0.508824575692415,0.90544703067831
0.470469677381134,0.578491401624706,0.369849516544491,0.605303834263586
0.237970732847,0.389753156364199,0.470095848897472,0.00939435404465491
0.841959056256793,0.889781794684455,0.923187800683081,0.634767517413221
0.731992337181471,0.771527590628282,0.814433695282787,0.705954478971912
0.781410967048313,0.859547691524898,0.866102712694556,0.506400129687062
0.948142018139003,0.890867427971281,0.787958186352625,0.967043386582661
0.101789000415861,0.0987321226885133,0.15748673141934,0.137384383209064
0.725249717231839,0.694549432004363,0.814740260364488,0.481026605394891
0.0256737213455136,0.0340383391213449,0.219568632543087,0.0273737125062379
0.581150410596843,0.674118079932039,0.786531135207042,0.405274919240159
0.315222674051131,0.502823117960068,0.288757944945246,0.467014690280965
0.91393522903275,0.827716985042466,0.664850636618212,0.956708200777642
